ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1181,Team Canada,F,NA,NA,NA,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
125444,Oleg Kimovich Vasilyev,M,24,170,72,Soviet Union-1,URS,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,Gold
125444,Oleg Kimovich Vasilyev,M,28,170,72,Soviet Union-2,URS,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Pairs,Silver
10142,Team Canada,M,NA,NA,NA,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
125452,Yuliya Olegovna Vasilyeva,F,22,177,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125455,Vladimir Alekseyevich Vasin,M,25,175,73,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Springboard,Gold
125461,Istvn Vaskuti,M,24,183,76,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
125468,Edwin Gonzalo Vsquez Cam,M,25,NA,NA,Peru,PER,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold
125496,Fernand Vast,M,19,NA,NA,France,FRA,1906 Summer,1906,Summer,"Athens,GR",Cycling,"Cycling Men's Road Race, Individual",Gold
125496,Fernand Vast,M,19,NA,NA,France,FRA,1906 Summer,1906,Summer,"Athens,GR",Cycling,"Cycling Men's 5,000 metres",Bronze
125496,Fernand Vast,M,19,NA,NA,France,FRA,1906 Summer,1906,Summer,"Athens,GR",Cycling,Cycling Men's 20 kilometres,Bronze
125499,Alexis Alain Vastine,M,21,184,69,France,FRA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Welterweight,Bronze
125504,Olga Petrovna Vasyukova,F,20,170,56,Russia,RUS,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125510,Vyara Vatashka,F,16,171,46,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
125511,Emilia Vtoiu-Li,F,23,156,51,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,Bronze
125511,Emilia Vtoiu-Li,F,26,156,51,Romania,ROU,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,Bronze
125522,Bruno Vattovaz,M,20,173,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Silver
125523,Philippe Louis Michel Vatuone,M,22,170,65,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,Bronze
125534,"Vilhelm ""Vilho"" Vauhkonen",M,43,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Bronze
125534,"Vilhelm ""Vilho"" Vauhkonen",M,43,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Double Shot, Team",Bronze
125535,Pierre Vaultier,M,26,186,77,France,FRA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Boardercross,Gold
125541,Didier Jacques Franois Vavasseur,M,23,180,78,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
125554,Lev Matveyevich Vaynshteyn (-Weinstein),M,36,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Bronze
125557,Yelena Sergeyevna Vaytsekhovskaya,F,18,165,55,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,Gold
125562,Georgios Vazagkasvili,M,26,163,66,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Lightweight,Bronze
125564,Alla Ivanovna Vazhenina,F,25,175,75,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Heavyweight,Silver
32384,Brady Lee Ellison,M,23,181,86,United States,USA,2012 Summer,2012,Summer,London,Archery,Archery Men's Team,Silver
30505,Charlotte Susan Jane Dujardin,F,27,170,57,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold
125606,Ludvk Vbr,M,16,150,51,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Pairs,Bronze
125619,Bertrand Benot Marie Vecten,M,24,194,84,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Silver
125622,Vyacheslav Petrovich Vedenin,M,26,164,64,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
125622,Vyacheslav Petrovich Vedenin,M,30,164,64,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold
125622,Vyacheslav Petrovich Vedenin,M,30,164,64,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze
125625,"Antoine ""Erneste"" Vdrenne",M,21,NA,NA,Rowing Club Castillon-3,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Pairs,Bronze
125630,Ernst Willem Veenemans,M,24,184,72,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Pairs,Silver
125632,Jacobine Liduina Veenhoven,F,28,183,72,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
125633,Mark Hermanus Maria Veens,M,26,189,90,Netherlands,NED,2004 Summer,2004,Summer,"Athens,GR",Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
125641,Andrus Veerpalu,M,31,182,73,Estonia,EST,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold
125641,Andrus Veerpalu,M,31,182,73,Estonia,EST,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
125641,Andrus Veerpalu,M,35,182,73,Estonia,EST,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold
125672,Andra Vehovar,M,24,177,70,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
125678,Hans-Jrgen Veil,M,25,160,60,West Germany,FRG,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
125683,Polydore Jules Lon Veirman,M,27,NA,77,Royal Club Nautique de Gand,BEL,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
125683,Polydore Jules Lon Veirman,M,31,NA,77,Belgium,BEL,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Single Sculls,Silver
125699,Nikolai Vekin,M,40,NA,NA,Tutti V,EST,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 6 metres,Bronze
125713,"Mansueto Velasco, Jr.",M,22,157,48,Philippines,PHI,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Flyweight,Silver
125716,Roel Velasco,M,20,158,48,Philippines,PHI,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Flyweight,Bronze
125730,Daniel Roger Vlasquez,M,28,175,70,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
125745,"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,25,182,67,Netherlands,NED,2004 Summer,2004,Summer,"Athens,GR",Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
125745,"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,29,182,67,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
125745,"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,33,182,67,Netherlands,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,Bronze
125745,"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,33,182,67,Netherlands,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
125746,Bart Veldkamp,M,24,181,84,Netherlands,NED,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
125746,Bart Veldkamp,M,26,181,84,Netherlands,NED,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
125746,Bart Veldkamp,M,30,181,84,Belgium,BEL,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
125747,Gerard Wybo Veldman,M,25,188,89,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Gold
125754,"Anamari ""Ana"" Velenek",F,25,178,78,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Heavyweight,Bronze
125771,Velichko Khristov Velichkov,M,30,180,75,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver
30505,Charlotte Susan Jane Dujardin,F,27,170,57,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
125779,Sofiya Aleksandrovna Velikaya,F,27,175,70,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Sabre, Individual",Silver
125779,Sofiya Aleksandrovna Velikaya,F,31,175,70,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",Silver
125779,Sofiya Aleksandrovna Velikaya,F,31,175,70,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Gold
125781,Radoslav Marinov Velikov,M,24,160,55,Bulgaria,BUL,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
125787,Iskra Velinova,F,26,171,72,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Fours,Silver
125797,Adam Joseph Vella,M,33,178,92,Australia,AUS,2004 Summer,2004,Summer,"Athens,GR",Shooting,Shooting Men's Trap,Bronze
125804,Matthijs Vellenga,M,26,200,93,Netherlands,NED,2004 Summer,2004,Summer,"Athens,GR",Rowing,Rowing Men's Coxed Eights,Silver
125805,Petros Velliotis,M,NA,NA,NA,"Large boat, Central Naval Prep School ""Poros""-1",GRE,1906 Summer,1906,Summer,"Athens,GR",Rowing,Rowing Men's 17-Man Naval Rowing Boats,Gold
125835,Vida Vencien (Mogenyt-),F,26,169,63,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
125835,Vida Vencien (Mogenyt-),F,26,169,63,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Gold
125841,Erik K. Vendt,M,19,180,75,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,Silver
125841,Erik K. Vendt,M,23,180,75,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Swimming,Swimming Men's 400 metres Individual Medley,Silver
125841,Erik K. Vendt,M,27,180,75,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
125842,Juan Evangelista Venegas Trinidad,M,19,NA,NA,Puerto Rico,PUR,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Bantamweight,Bronze
125844,"Johanna Annechien ""Anneke"" Venema",F,29,181,70,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
125851,Simone Venier,M,23,196,94,Italy,ITA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Silver
125866,Joseph Ventaja,M,22,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Featherweight,Bronze
36580,William Speed Lane Fox-Pitt,M,43,196,80,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
125889,Marco Venturini,M,32,186,98,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Mixed Trap,Bronze
125891,Josef Vntus,M,29,180,83,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Bronze
125891,Josef Vntus,M,33,180,83,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Bronze
125914,Sibelis Veranes Morell,F,26,164,70,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Middleweight,Gold
125922,Jules Louis Verbecke (Gaillard-),M,20,NA,NA,Tritons Lillois-2,FRA,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's 200 metres Team Swimming,Silver
125928,Tonya Lynn Verbeek,F,26,165,55,Canada,CAN,2004 Summer,2004,Summer,"Athens,GR",Wrestling,"Wrestling Women's Lightweight, Freestyle",Silver
125928,Tonya Lynn Verbeek,F,30,165,55,Canada,CAN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
125928,Tonya Lynn Verbeek,F,34,165,55,Canada,CAN,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",Silver
125929,Andr Verbeke,M,24,NA,NA,Belgium,BEL,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",Bronze
125931,"Joachim Hermanus Jacobus ""Jochem"" Verberne",M,22,190,86,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Silver
125936,Franois Verboven,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
125937,Jean Verboven,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
125939,Cyrille C. Verbrugge,M,39,NA,NA,Belgium,BEL,1906 Summer,1906,Summer,"Athens,GR",Fencing,"Fencing Men's epee, Masters, Individual",Gold
125939,Cyrille C. Verbrugge,M,39,NA,NA,Belgium,BEL,1906 Summer,1906,Summer,"Athens,GR",Fencing,"Fencing Men's Sabre, Masters, Individual",Gold
125943,David Verburg,M,25,173,70,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
125944,Ines Vercesi,F,12,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
125950,Andr Vercruysse,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Bronze
125957,Legna Verdecia Rodrguez,F,23,154,52,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Lightweight,Bronze
125957,Legna Verdecia Rodrguez,F,27,154,52,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Lightweight,Gold
125960,Richard Verderber,M,28,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Foil, Individual",Bronze
125960,Richard Verderber,M,28,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",Silver
125962,"Joseph Thomas ""Joe"" Verdeur",M,22,NA,NA,United States,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,Gold
125966,Philip Verdon,M,22,NA,73,Leander Club #2-2,GBR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxless Pairs,Silver
125968,Julien Verdonck,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
125969,Maurice Justin Verdonck,M,26,NA,NA,Royal Club Nautique de Gand,BEL,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Silver
125971,Eric Franciscus Maria Verdonk,M,29,189,85,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Single Sculls,Bronze
125980,Krisztin Verb,M,23,190,88,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
125981,kos Vereckei,M,23,188,88,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
125981,kos Vereckei,M,26,188,88,Hungary,HUN,2004 Summer,2004,Summer,"Athens,GR",Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
125989,Gyz Veres,M,24,165,78.5,Hungary,HUN,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,Bronze
125989,Gyz Veres,M,28,165,78.5,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
125993,Roger Roland Verey,M,24,186,82,Poland,POL,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Double Sculls,Bronze
126016,Mariya Dimitrova Vergova-Petkova,F,25,185,105,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Discus Throw,Silver
126016,Mariya Dimitrova Vergova-Petkova,F,29,185,105,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,Silver
126018,Franois Vergucht,M,NA,NA,73,Royal Club Nautique de Gand,BEL,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
126029,Henri William Joseph Verhavert,M,45,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
126030,Carl Eduard Verheijen,M,30,181,75,Netherlands,NED,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
126033,"Johannes ""Jan"" Verheijen",M,31,NA,79,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
126045,Grigory Vladimirovich Verichev,M,31,187,95,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Heavyweight,Bronze
126047,"Cornelis Arie ""Kees"" Verkerk",M,21,171,71,Netherlands,NED,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
126047,"Cornelis Arie ""Kees"" Verkerk",M,25,171,71,Netherlands,NED,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
126047,"Cornelis Arie ""Kees"" Verkerk",M,25,171,71,Netherlands,NED,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
126047,"Cornelis Arie ""Kees"" Verkerk",M,29,171,71,Netherlands,NED,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
126055,Sergey Viktorovich Verlin,M,21,192,90,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
126066,Knud Frederik Rasmus Vermehren,M,29,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
126068,Albn Vermes,M,23,190,80,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Breaststroke,Silver
126074,"Gijsbert Theodor ""Gijs"" Vermeulen",M,23,189,88,Netherlands,NED,2004 Summer,2004,Summer,"Athens,GR",Rowing,Rowing Men's Coxed Eights,Silver
126078,Michel Herv Vermeulin,M,22,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Gold
126078,Michel Herv Vermeulin,M,22,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
126080,Zdena Vemiovsk,F,23,NA,NA,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Women's Team All-Around,Silver
126080,Zdena Vemiovsk,F,35,NA,NA,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",Silver
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,Chicago Athletic Association,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
126091,Aurel Vernescu,M,25,188,88,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
126091,Aurel Vernescu,M,25,188,88,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
126091,Aurel Vernescu,M,33,188,88,Romania,ROU,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
33974,Fang Yuting,F,22,170,62,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,Silver
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,Gold
126101,Laura Vernizzi,F,18,175,48,Italy,ITA,2004 Summer,2004,Summer,"Athens,GR",Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
126103,"Annabel Morwenna ""Annie"" Vernon",F,25,178,75,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Silver
126106,Karl Vernon,M,31,NA,NA,Thames Rowing Club,GBR,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Silver
126109,George Edward Vernot,M,19,152,90,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 400 metres Freestyle,Bronze
126109,George Edward Vernot,M,19,152,90,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
126119,Zoltn Verraszt,M,24,176,60,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,Silver
126119,Zoltn Verraszt,M,24,176,60,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
126120,Ciro Verratti,M,28,NA,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Gold
126122,Francesco Verri,M,20,NA,NA,Italy,ITA,1906 Summer,1906,Summer,"Athens,GR",Cycling,Cycling Men's Sprint,Gold
126122,Francesco Verri,M,20,NA,NA,Italy,ITA,1906 Summer,1906,Summer,"Athens,GR",Cycling,Cycling Men's 333 metres Time Trial,Gold
126122,Francesco Verri,M,20,NA,NA,Italy,ITA,1906 Summer,1906,Summer,"Athens,GR",Cycling,"Cycling Men's 5,000 metres",Gold
126142,Sotirios Versis,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,"Athens,GR",Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
126142,Sotirios Versis,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,"Athens,GR",Athletics,Athletics Men's Discus Throw,Bronze
126144,"Pieter Gilles ""Mechiel"" Versluis",M,29,197,95,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
